region,species_name,year,spawners,smoothedspawners,spawnersanomaly,runsize,smoothedrunsize,runsizeanomaly,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,source_id,datasetversion
Central Coast,Coho,1972,135094,124132,-24.6,-989898,-989898,-989898,-989898,-989898,-989898,176301,161352,192634,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1973,162348,149700,-9.1,-989898,-989898,-989898,-989898,-989898,-989898,175555,160972,191459,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1974,116288,131772,-20,-989898,-989898,-989898,-989898,-989898,-989898,174812,160577,190309,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1975,87019,122056,-25.9,-989898,-989898,-989898,-989898,-989898,-989898,174073,160167,189186,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1976,239249,140803,-14.5,-989898,-989898,-989898,-989898,-989898,-989898,173337,159740,188090,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1977,127998,132678,-19.5,-989898,-989898,-989898,-989898,-989898,-989898,172603,159296,187022,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1978,112117,131472,-20.2,-989898,-989898,-989898,-989898,-989898,-989898,171873,158834,185983,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1979,127759,144720,-12.1,-989898,-989898,-989898,-989898,-989898,-989898,171146,158353,184974,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1980,77050,109021,-33.8,-989898,-989898,-989898,-989898,-989898,-989898,170422,157851,183995,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1981,82923,97809,-40.6,-989898,-989898,-989898,-989898,-989898,-989898,169701,157330,183046,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1982,74358,88266,-46.4,-989898,-989898,-989898,-989898,-989898,-989898,168984,156787,182130,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1983,135277,89536,-45.6,-989898,-989898,-989898,-989898,-989898,-989898,168269,156222,181245,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1984,223340,116828,-29.1,-989898,-989898,-989898,-989898,-989898,-989898,167557,155635,180392,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1985,114526,126650,-23.1,-989898,-989898,-989898,-989898,-989898,-989898,166848,155027,179571,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1986,232771,168463,2.3,-989898,-989898,-989898,-989898,-989898,-989898,166143,154396,178783,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1987,78492,147030,-10.7,-989898,-989898,-989898,-989898,-989898,-989898,165440,153743,178027,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1988,134730,129578,-21.3,-989898,-989898,-989898,-989898,-989898,-989898,164740,153068,177302,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1989,72014,115388,-30,-989898,-989898,-989898,-989898,-989898,-989898,164043,152372,176609,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1990,156894,104551,-36.5,-989898,-989898,-989898,-989898,-989898,-989898,163349,151655,175946,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1991,158930,124716,-24.3,-989898,-989898,-989898,-989898,-989898,-989898,162658,150918,175312,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1992,118613,120806,-26.7,-989898,-989898,-989898,-989898,-989898,-989898,161970,150162,174707,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1993,113266,135289,-17.9,-989898,-989898,-989898,-989898,-989898,-989898,161285,149388,174130,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1994,146312,132947,-19.3,-989898,-989898,-989898,-989898,-989898,-989898,160603,148597,173578,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1995,183152,137747,-16.4,-989898,-989898,-989898,-989898,-989898,-989898,159923,147791,173052,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1996,87271,127575,-22.6,-989898,-989898,-989898,-989898,-989898,-989898,159247,146970,172550,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1997,74822,115013,-30.2,-989898,-989898,-989898,-989898,-989898,-989898,158573,146135,172070,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1998,383289,146322,-11.2,-989898,-989898,-989898,-989898,-989898,-989898,157903,145289,171612,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,1999,201556,149867,-9,-989898,-989898,-989898,-989898,-989898,-989898,157235,144431,171173,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2000,177683,179019,8.7,-989898,-989898,-989898,-989898,-989898,-989898,156570,143564,170754,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2001,446619,279818,69.9,-989898,-989898,-989898,-989898,-989898,-989898,155907,142688,170352,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2002,281652,259073,57.3,-989898,-989898,-989898,-989898,-989898,-989898,155248,141804,169966,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2003,282184,281810,71.1,-989898,-989898,-989898,-989898,-989898,-989898,154591,140914,169595,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2004,257629,309239,87.7,-989898,-989898,-989898,-989898,-989898,-989898,153937,140019,169239,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2005,207840,255413,55,-989898,-989898,-989898,-989898,-989898,-989898,153286,139118,168897,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2006,128410,209877,27.4,-989898,-989898,-989898,-989898,-989898,-989898,152638,138214,168566,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2007,126836,171847,4.3,-989898,-989898,-989898,-989898,-989898,-989898,151992,137307,168247,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2008,110388,139035,-15.6,-989898,-989898,-989898,-989898,-989898,-989898,151349,136398,167939,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2009,367666,160345,-2.7,-989898,-989898,-989898,-989898,-989898,-989898,150709,135487,167641,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2010,172995,172748,4.9,-989898,-989898,-989898,-989898,-989898,-989898,150071,134575,167352,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2011,210209,196004,19,-989898,-989898,-989898,-989898,-989898,-989898,149437,133663,167072,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2012,155335,213478,29.6,-989898,-989898,-989898,209082,180597,242060,148805,132751,166800,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2013,172374,176647,7.2,-989898,-989898,-989898,197025,173367,223911,148175,131839,166535,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2014,189035,180607,9.6,-989898,-989898,-989898,185663,166178,207434,147548,130928,166278,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2015,198748,178093,8.1,-989898,-989898,-989898,174957,158921,192611,146924,130019,166027,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2016,192599,187929,14.1,-989898,-989898,-989898,164868,151450,179475,146303,129112,165782,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2017,156579,183467,11.4,-989898,-989898,-989898,155361,143607,168077,145684,128207,165543,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2018,106983,159130,-3.4,-989898,-989898,-989898,146402,135325,158384,145068,127304,165309,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2019,74807,124641,-24.3,-989898,-989898,-989898,137959,126731,150182,144454,126405,165081,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2020,103069,106605,-35.3,-989898,-989898,-989898,130004,118088,143122,143843,125508,164857,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2021,143582,104321,-36.7,-989898,-989898,-989898,122507,109650,136872,143234,124614,164637,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2022,137318,111039,-32.6,-989898,-989898,-989898,115442,101581,131196,142629,123724,164422,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Coho,2023,164295,135175,-17.9,-989898,-989898,-989898,108785,93964,125944,142025,122838,164210,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1950,853625,853625,-60.3,-989898,-989898,-989898,-989898,-989898,-989898,1718331,1372066,2151982,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1951,2444835,1444636,-32.8,-989898,-989898,-989898,-989898,-989898,-989898,1728563,1386566,2154912,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1952,1713840,2046963,-4.8,-989898,-989898,-989898,-989898,-989898,-989898,1738856,1401173,2157921,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1953,967053,1287390,-40.1,-989898,-989898,-989898,-989898,-989898,-989898,1749210,1415882,2161011,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1954,877654,921270,-57.1,-989898,-989898,-989898,-989898,-989898,-989898,1759626,1430689,2164191,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1955,967897,921672,-57.1,-989898,-989898,-989898,-989898,-989898,-989898,1770104,1445592,2167464,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1956,1835761,1332977,-38,-989898,-989898,-989898,-989898,-989898,-989898,1780645,1460586,2170838,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1957,1394693,1600101,-25.5,-989898,-989898,-989898,-989898,-989898,-989898,1791248,1475666,2174319,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1958,867050,1099667,-48.8,-989898,-989898,-989898,-989898,-989898,-989898,1801914,1490826,2177916,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1959,1385441,1096014,-49,-989898,-989898,-989898,-989898,-989898,-989898,1812644,1506062,2181636,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1960,2824621,1978218,-7.9,-989898,-989898,-989898,-989898,-989898,-989898,1823438,1521365,2185488,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1961,3072186,2945804,37.1,-989898,-989898,-989898,-989898,-989898,-989898,1834296,1536730,2189481,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1962,8863465,5218258,142.8,-989898,-989898,-989898,-989898,-989898,-989898,1845218,1552147,2193627,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1963,3336732,5438291,153.1,-989898,-989898,-989898,-989898,-989898,-989898,1856206,1567608,2197936,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1964,2828318,3072025,42.9,-989898,-989898,-989898,-989898,-989898,-989898,1867259,1583103,2202420,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1965,1101943,1765402,-17.9,-989898,-989898,-989898,-989898,-989898,-989898,1878378,1598621,2207093,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1966,3104821,1849686,-13.9,-989898,-989898,-989898,-989898,-989898,-989898,1889563,1614150,2211969,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1967,420054,1142012,-46.9,-989898,-989898,-989898,-989898,-989898,-989898,1900815,1629678,2217063,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1968,4605990,1390958,-35.3,-989898,-989898,-989898,-989898,-989898,-989898,1912134,1645189,2222392,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1969,518250,1545009,-28.1,-989898,-989898,-989898,-989898,-989898,-989898,1923520,1660670,2227974,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1970,1966441,1009509,-53,-989898,-989898,-989898,-989898,-989898,-989898,1934974,1676103,2233827,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1971,1321517,1612044,-25,-989898,-989898,-989898,-989898,-989898,-989898,1946496,1691471,2239972,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1972,3395256,2118228,-1.4,-989898,-989898,-989898,-989898,-989898,-989898,1958087,1706754,2246431,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1973,775131,1622272,-24.5,-989898,-989898,-989898,-989898,-989898,-989898,1969747,1721932,2253227,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1974,2757161,1461903,-32,-989898,-989898,-989898,-989898,-989898,-989898,1981476,1736983,2260383,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1975,812589,1496810,-30.4,-989898,-989898,-989898,-989898,-989898,-989898,1993275,1751886,2267925,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1976,3294460,1636167,-23.9,-989898,-989898,-989898,-989898,-989898,-989898,2005144,1766615,2275880,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1977,1112028,1914036,-10.9,-989898,-989898,-989898,-989898,-989898,-989898,2017085,1781148,2284274,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1978,4380302,2207039,2.7,-989898,-989898,-989898,-989898,-989898,-989898,2029096,1795460,2293134,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1979,2655294,3410424,58.7,-989898,-989898,-989898,-989898,-989898,-989898,2041178,1809524,2302488,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1980,2698980,2677048,24.6,-989898,-989898,-989898,-989898,-989898,-989898,2053333,1823318,2312365,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1981,1891711,2259578,5.1,-989898,-989898,-989898,-989898,-989898,-989898,2065560,1836816,2322790,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1982,983193,1363788,-36.5,-989898,-989898,-989898,-989898,-989898,-989898,2077860,1849995,2333790,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1983,2869305,1679608,-21.8,-989898,-989898,-989898,-989898,-989898,-989898,2090233,1862835,2345389,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1984,2311425,2575303,19.8,-989898,-989898,-989898,-989898,-989898,-989898,2102679,1875314,2357610,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1985,5503285,3566571,66,-989898,-989898,-989898,-989898,-989898,-989898,2115200,1887417,2370473,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1986,6316032,5895670,174.3,-989898,-989898,-989898,-989898,-989898,-989898,2127795,1899128,2383996,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1987,1472718,3049875,41.9,-989898,-989898,-989898,-989898,-989898,-989898,2140466,1910437,2398192,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1988,5036464,2723471,26.7,-989898,-989898,-989898,-989898,-989898,-989898,2153212,1921335,2413072,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1989,1835946,3040835,41.5,-989898,-989898,-989898,-989898,-989898,-989898,2166033,1931818,2428646,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1990,4325455,2818031,31.1,-989898,-989898,-989898,-989898,-989898,-989898,2178931,1941884,2444916,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1991,4142720,4233102,97,-989898,-989898,-989898,-989898,-989898,-989898,2191906,1951535,2461884,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Central Coast,Pink,1992,5581997,4808810,123.8,-989898,-989898,-989898,-989898,-989898,-989898,2204958,1960777,2479548,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
